Site,V1,V2,V3,Species_code,Common_name,Scientific_name
McAdamCreek14,0,0,0,WCSP,White-crowned Sparrow,Zonotrichia leucophrys
McAdamCreek15,0,0,0,WCSP,White-crowned Sparrow,Zonotrichia leucophrys
McAdamCreek16,0,0,NA,WCSP,White-crowned Sparrow,Zonotrichia leucophrys
McAdamCreek17,0,0,NA,WCSP,White-crowned Sparrow,Zonotrichia leucophrys
McAdamCreek18,0,0,NA,WCSP,White-crowned Sparrow,Zonotrichia leucophrys
McAdamCreek21,0,0,NA,WCSP,White-crowned Sparrow,Zonotrichia leucophrys
McAdamCreek22,0,0,NA,WCSP,White-crowned Sparrow,Zonotrichia leucophrys
McAdamCreek23,0,0,NA,WCSP,White-crowned Sparrow,Zonotrichia leucophrys
McAdamCreek24,0,0,0,WCSP,White-crowned Sparrow,Zonotrichia leucophrys
McAdamCreek25,0,0,0,WCSP,White-crowned Sparrow,Zonotrichia leucophrys
McAdamCreek26,0,0,0,WCSP,White-crowned Sparrow,Zonotrichia leucophrys
McAdamCreek27,0,0,0,WCSP,White-crowned Sparrow,Zonotrichia leucophrys
BunkerHill11,0,0,0,WESA,Western Sandpiper,Calidris mauri
BunkerHill12,0,0,0,WESA,Western Sandpiper,Calidris mauri
BunkerHill13,0,0,0,WESA,Western Sandpiper,Calidris mauri
BunkerHill14,0,0,0,WESA,Western Sandpiper,Calidris mauri
BunkerHill15,0,0,0,WESA,Western Sandpiper,Calidris mauri
BunkerHill16,0,0,0,WESA,Western Sandpiper,Calidris mauri
BunkerHill17,0,0,0,WESA,Western Sandpiper,Calidris mauri
BunkerHill21,0,0,0,WESA,Western Sandpiper,Calidris mauri
BunkerHill22,0,0,0,WESA,Western Sandpiper,Calidris mauri
BunkerHill23,0,0,0,WESA,Western Sandpiper,Calidris mauri
BunkerHill24,0,0,0,WESA,Western Sandpiper,Calidris mauri
BunkerHill25,0,0,0,WESA,Western Sandpiper,Calidris mauri
BunkerHill26,0,0,0,WESA,Western Sandpiper,Calidris mauri
BunkerHill27,0,0,0,WESA,Western Sandpiper,Calidris mauri
CreteCreek11,0,0,0,WESA,Western Sandpiper,Calidris mauri
CreteCreek110,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek111,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek112,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek113,0,1,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek114,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek115,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek116,1,1,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek117,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek118,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek119,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek12,1,0,1,WESA,Western Sandpiper,Calidris mauri
CreteCreek120,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek13,0,0,1,WESA,Western Sandpiper,Calidris mauri
CreteCreek14,0,1,1,WESA,Western Sandpiper,Calidris mauri
CreteCreek15,2,0,0,WESA,Western Sandpiper,Calidris mauri
CreteCreek16,0,0,0,WESA,Western Sandpiper,Calidris mauri
CreteCreek17,0,1,0,WESA,Western Sandpiper,Calidris mauri
CreteCreek18,1,0,0,WESA,Western Sandpiper,Calidris mauri
CreteCreek19,0,0,0,WESA,Western Sandpiper,Calidris mauri
CreteCreek21,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek22,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek23,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek24,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek25,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek26,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek27,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek28,0,0,NA,WESA,Western Sandpiper,Calidris mauri
CreteCreek29,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek11,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek110,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek111,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek112,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek113,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek114,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek115,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek116,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek117,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek118,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek119,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek12,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek120,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek121,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek122,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek123,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek124,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek125,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek126,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek13,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek14,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek15,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek16,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek17,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek18,0,0,NA,WESA,Western Sandpiper,Calidris mauri
HortonCreek19,0,0,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek11,0,0,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek110,0,0,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek111,1,0,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek112,0,0,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek113,1,0,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek114,0,NA,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek115,0,NA,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek116,0,NA,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek12,0,0,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek13,0,0,0,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek14,0,0,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek15,0,0,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek16,0,0,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek17,0,1,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek18,0,0,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek19,0,0,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek21,0,NA,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek210,0,NA,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek211,0,1,0,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek22,0,NA,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek23,0,NA,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek24,0,NA,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek25,0,NA,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek26,0,NA,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek27,0,NA,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek28,0,NA,NA,WESA,Western Sandpiper,Calidris mauri
LivingstonCreek29,0,NA,NA,WESA,Western Sandpiper,Calidris mauri
McAdamCreek11,0,0,0,WESA,Western Sandpiper,Calidris mauri
McAdamCreek12,3,1,0,WESA,Western Sandpiper,Calidris mauri
McAdamCreek13,0,1,0,WESA,Western Sandpiper,Calidris mauri
McAdamCreek14,0,0,0,WESA,Western Sandpiper,Calidris mauri
McAdamCreek15,0,0,0,WESA,Western Sandpiper,Calidris mauri
McAdamCreek16,0,1,NA,WESA,Western Sandpiper,Calidris mauri
McAdamCreek17,1,1,NA,WESA,Western Sandpiper,Calidris mauri
McAdamCreek18,0,0,NA,WESA,Western Sandpiper,Calidris mauri
McAdamCreek21,0,0,NA,WESA,Western Sandpiper,Calidris mauri
McAdamCreek22,0,0,NA,WESA,Western Sandpiper,Calidris mauri
McAdamCreek23,0,0,NA,WESA,Western Sandpiper,Calidris mauri
McAdamCreek24,0,0,0,WESA,Western Sandpiper,Calidris mauri
McAdamCreek25,0,2,0,WESA,Western Sandpiper,Calidris mauri
McAdamCreek26,0,0,0,WESA,Western Sandpiper,Calidris mauri
McAdamCreek27,0,0,0,WESA,Western Sandpiper,Calidris mauri
BunkerHill11,0,0,0,WHIM,Whimbrel,Numenius phaeopus
BunkerHill12,0,0,0,WHIM,Whimbrel,Numenius phaeopus
BunkerHill13,0,0,0,WHIM,Whimbrel,Numenius phaeopus
BunkerHill14,0,0,0,WHIM,Whimbrel,Numenius phaeopus
BunkerHill15,0,0,0,WHIM,Whimbrel,Numenius phaeopus
BunkerHill16,0,0,0,WHIM,Whimbrel,Numenius phaeopus
BunkerHill17,0,0,0,WHIM,Whimbrel,Numenius phaeopus
BunkerHill21,0,0,0,WHIM,Whimbrel,Numenius phaeopus
BunkerHill22,0,1,0,WHIM,Whimbrel,Numenius phaeopus
BunkerHill23,0,0,0,WHIM,Whimbrel,Numenius phaeopus
BunkerHill24,0,0,0,WHIM,Whimbrel,Numenius phaeopus
BunkerHill25,0,0,0,WHIM,Whimbrel,Numenius phaeopus
BunkerHill26,0,0,0,WHIM,Whimbrel,Numenius phaeopus
BunkerHill27,0,0,0,WHIM,Whimbrel,Numenius phaeopus
CreteCreek11,0,0,0,WHIM,Whimbrel,Numenius phaeopus
CreteCreek110,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek111,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek112,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek113,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek114,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek115,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek116,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek117,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek118,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek119,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek12,0,0,0,WHIM,Whimbrel,Numenius phaeopus
CreteCreek120,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek13,0,0,0,WHIM,Whimbrel,Numenius phaeopus
CreteCreek14,0,0,0,WHIM,Whimbrel,Numenius phaeopus
CreteCreek15,0,0,0,WHIM,Whimbrel,Numenius phaeopus
CreteCreek16,0,0,0,WHIM,Whimbrel,Numenius phaeopus
CreteCreek17,0,0,1,WHIM,Whimbrel,Numenius phaeopus
CreteCreek18,0,0,0,WHIM,Whimbrel,Numenius phaeopus
CreteCreek19,0,0,0,WHIM,Whimbrel,Numenius phaeopus
CreteCreek21,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek22,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek23,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek24,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek25,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek26,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek27,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek28,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
CreteCreek29,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek11,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek110,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek111,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek112,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek113,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek114,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek115,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek116,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek117,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek118,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek119,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek12,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek120,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek121,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek122,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek123,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek124,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek125,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek126,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek13,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek14,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek15,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek16,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek17,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek18,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
HortonCreek19,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek11,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek110,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek111,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek112,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek113,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek114,0,NA,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek115,0,NA,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek116,0,NA,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek12,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek13,0,0,0,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek14,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek15,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek16,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek17,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek18,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek19,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek21,0,NA,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek210,0,NA,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek211,0,0,0,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek22,0,NA,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek23,0,NA,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek24,0,NA,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek25,0,NA,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek26,0,NA,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek27,0,NA,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek28,0,NA,NA,WHIM,Whimbrel,Numenius phaeopus
LivingstonCreek29,0,NA,NA,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek11,0,0,0,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek12,0,0,0,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek13,0,0,1,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek14,2,2,1,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek15,0,0,0,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek16,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek17,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek18,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek21,0,1,NA,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek22,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek23,0,0,NA,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek24,0,0,0,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek25,0,0,0,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek26,0,0,0,WHIM,Whimbrel,Numenius phaeopus
McAdamCreek27,0,0,0,WHIM,Whimbrel,Numenius phaeopus
BunkerHill11,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
BunkerHill12,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
BunkerHill13,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
BunkerHill14,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
BunkerHill15,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
BunkerHill16,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
BunkerHill17,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
BunkerHill21,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
BunkerHill22,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
BunkerHill23,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
BunkerHill24,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
BunkerHill25,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
BunkerHill26,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
BunkerHill27,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek11,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek110,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek111,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek112,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek113,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek114,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek115,1,1,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek116,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek117,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek118,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek119,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek12,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek120,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek13,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek14,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek15,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek16,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek17,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek18,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek19,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek21,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek22,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek23,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek24,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek25,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek26,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek27,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek28,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
CreteCreek29,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek11,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek110,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek111,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek112,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek113,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek114,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek115,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek116,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek117,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek118,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek119,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek12,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek120,1,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek121,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek122,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek123,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek124,2,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek125,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek126,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek13,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek14,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek15,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek16,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek17,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek18,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
HortonCreek19,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek11,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek110,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek111,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek112,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek113,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek114,0,NA,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek115,1,NA,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek116,1,NA,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek12,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek13,2,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek14,0,1,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek15,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek16,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek17,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek18,1,2,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek19,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek21,0,NA,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek210,0,NA,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek211,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek22,0,NA,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek23,0,NA,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek24,0,NA,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek25,0,NA,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek26,0,NA,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek27,0,NA,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek28,0,NA,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
LivingstonCreek29,0,NA,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek11,2,0,1,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek12,0,1,2,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek13,2,1,3,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek14,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek15,0,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek16,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek17,2,1,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek18,0,1,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek21,0,2,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek22,0,3,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek23,0,0,NA,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek24,2,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek25,1,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek26,3,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
McAdamCreek27,2,0,0,WIPT,Willow Ptarmigan,Lagopus lagopus
BunkerHill11,1,0,0,WISN,Wilson's Snipe,Gallinago delicata
BunkerHill12,0,1,0,WISN,Wilson's Snipe,Gallinago delicata
BunkerHill13,0,0,0,WISN,Wilson's Snipe,Gallinago delicata
BunkerHill14,0,0,0,WISN,Wilson's Snipe,Gallinago delicata
BunkerHill15,0,0,0,WISN,Wilson's Snipe,Gallinago delicata
BunkerHill16,0,0,0,WISN,Wilson's Snipe,Gallinago delicata
BunkerHill17,0,0,0,WISN,Wilson's Snipe,Gallinago delicata
BunkerHill21,0,0,0,WISN,Wilson's Snipe,Gallinago delicata
BunkerHill22,0,1,0,WISN,Wilson's Snipe,Gallinago delicata
BunkerHill23,0,0,0,WISN,Wilson's Snipe,Gallinago delicata
BunkerHill24,0,0,0,WISN,Wilson's Snipe,Gallinago delicata
BunkerHill25,0,1,0,WISN,Wilson's Snipe,Gallinago delicata
BunkerHill26,1,1,1,WISN,Wilson's Snipe,Gallinago delicata
BunkerHill27,2,0,2,WISN,Wilson's Snipe,Gallinago delicata
CreteCreek11,1,0,0,WISN,Wilson's Snipe,Gallinago delicata
CreteCreek110,0,0,NA,WISN,Wilson's Snipe,Gallinago delicata
CreteCreek111,0,0,NA,WISN,Wilson's Snipe,Gallinago delicata
