Site,Site_name,Site_num,VOR,DB.P,DB.Ht,W.P,W.Ht,E.P,E.Ht,A.P,A.Ht,H.P,H.Ht,L.P,L.Ht,B.P,Common_name,Vis
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Gray-cheeked Thrush,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Hoary Redpoll,5
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Horned Lark,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Lapland Longspur,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Long-tailed Duck,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Long-tailed Jaeger,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Northern Harrier,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Northern Pintail,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Northern Waterthrush,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Northern Wheatear,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Orange-crowned Warbler,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Pacific Golden-Plover,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Parasitic Jaeger,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Pectoral Sandpiper,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Rock Ptarmigan,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Rough-legged Hawk,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Savannah Sparrow,2
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Semipalmated Plover,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Semipalmated Sandpiper,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Short-eared Owl,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Snow Bunting,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Tundra Swan,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Western Sandpiper,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Whimbrel,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,White-crowned Sparrow,3
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Willow Ptarmigan,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Wilson's Snipe,2
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Wilson's Warbler,0
BunkerHill27,BunkerHill,27,3.75,2.66666666666667,4.91666666666667,0.666666666666667,2.68333333333333,2.16666666666667,3.56666666666667,0,0,4,5.63333333333333,0,0,0,Yellow Warbler,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,American Golden-Plover,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,American Pipit,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,American Robin,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,American Tree Sparrow,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Arctic Warbler,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Bar-tailed Godwit,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Black-bellied Plover,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Blackpoll Warbler,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Bluethroat,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Bristle-thighed Curlew,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Cackling Goose,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Common Raven,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Common Redpoll,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Dunlin,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Eastern Yellow Wagtail,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Fox Sparrow,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Glaucous Gull,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Golden-crowned Sparrow,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Golden Eagle,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Gray-cheeked Thrush,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Hoary Redpoll,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Horned Lark,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Lapland Longspur,6
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Long-tailed Duck,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Long-tailed Jaeger,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Northern Harrier,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Northern Pintail,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Northern Waterthrush,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Northern Wheatear,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Orange-crowned Warbler,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Pacific Golden-Plover,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Parasitic Jaeger,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Pectoral Sandpiper,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Rock Ptarmigan,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Rough-legged Hawk,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Savannah Sparrow,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Semipalmated Plover,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Semipalmated Sandpiper,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Short-eared Owl,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Snow Bunting,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Tundra Swan,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Western Sandpiper,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Whimbrel,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,White-crowned Sparrow,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Willow Ptarmigan,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Wilson's Snipe,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Wilson's Warbler,0
CreteCreek110,CreteCreek,110,1.1,1.3,1.13,0.4,0.51,2.4,1.17,0,0,4.5,3.44,1.3,0.37,0,Yellow Warbler,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,American Golden-Plover,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,American Pipit,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,American Robin,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,American Tree Sparrow,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Arctic Warbler,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Bar-tailed Godwit,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Black-bellied Plover,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Blackpoll Warbler,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Bluethroat,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Bristle-thighed Curlew,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Cackling Goose,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Common Raven,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Common Redpoll,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Dunlin,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Eastern Yellow Wagtail,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Fox Sparrow,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Glaucous Gull,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Golden-crowned Sparrow,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Golden Eagle,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Gray-cheeked Thrush,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Hoary Redpoll,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Horned Lark,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Lapland Longspur,3
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Long-tailed Duck,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Long-tailed Jaeger,1
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Northern Harrier,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Northern Pintail,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Northern Waterthrush,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Northern Wheatear,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Orange-crowned Warbler,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Pacific Golden-Plover,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Parasitic Jaeger,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Pectoral Sandpiper,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Rock Ptarmigan,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Rough-legged Hawk,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Savannah Sparrow,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Semipalmated Plover,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Semipalmated Sandpiper,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Short-eared Owl,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Snow Bunting,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Tundra Swan,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Western Sandpiper,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Whimbrel,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,White-crowned Sparrow,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Willow Ptarmigan,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Wilson's Snipe,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Wilson's Warbler,0
CreteCreek112,CreteCreek,112,1.35,1.7,1.55,0.4,0.38,1.9,1.56,0,0,5.2,2.67,1,0.4,0,Yellow Warbler,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,American Golden-Plover,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,American Pipit,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,American Robin,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,American Tree Sparrow,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Arctic Warbler,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Bar-tailed Godwit,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Black-bellied Plover,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Blackpoll Warbler,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Bluethroat,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Bristle-thighed Curlew,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Cackling Goose,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Common Raven,1
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Common Redpoll,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Dunlin,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Eastern Yellow Wagtail,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Fox Sparrow,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Glaucous Gull,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Golden-crowned Sparrow,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Golden Eagle,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Gray-cheeked Thrush,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Hoary Redpoll,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Horned Lark,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Lapland Longspur,2
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Long-tailed Duck,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Long-tailed Jaeger,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Northern Harrier,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Northern Pintail,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Northern Waterthrush,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Northern Wheatear,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Orange-crowned Warbler,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Pacific Golden-Plover,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Parasitic Jaeger,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Pectoral Sandpiper,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Rock Ptarmigan,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Rough-legged Hawk,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Savannah Sparrow,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Semipalmated Plover,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Semipalmated Sandpiper,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Short-eared Owl,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Snow Bunting,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Tundra Swan,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Western Sandpiper,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Whimbrel,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,White-crowned Sparrow,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Willow Ptarmigan,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Wilson's Snipe,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Wilson's Warbler,0
CreteCreek114,CreteCreek,114,0.95,1.5,1.18,0,0,2.2,1.12,0,0,4,2.41,1.8,0.42,0,Yellow Warbler,0
